titulo,link,data_publicacao,fonte,sim_tecnologia,sim_grupo,sim_impacto,relevante_semantico
Educação antirracista: 20 livros infantis com atividades pedagógicas,https://porvir.org/educacao-antirracista-20-livros-infantis/,22 meses atrás,PORVIR - Inovações em Educação,0.14342386,0.5763227,0.614295,True
'O que essa tecnologia está fazendo com a história?': artistas negras apontam viés racista em inteligência artificial,https://oglobo.globo.com/cultura/noticia/2023/07/09/o-que-essa-tecnologia-esta-fazendo-com-a-historia-artistas-negras-apontam-vies-racista-em-inteligencia-artificial.ghtml,26 meses atrás,O Globo,0.42991394,0.57327765,0.51543903,True
"O afroturismo e o papel da Embratur, por Tânia Neres",https://www.panrotas.com.br/gente/reconhecimento/2023/08/o-afroturismo-e-o-papel-da-embratur-por-tania-neres_198734.html,26 meses atrás,Panrotas,0.32702816,0.65281904,0.54660714,True
Movimento Negro Unificado (MNU) - História e legado,https://www.politize.com.br/movimento-negro-unificado/,32 meses atrás,Politize!,0.233152,0.8261517,0.58740306,True
Representatividade das pessoas negras no mercado consumidor,https://seudireito.proteste.org.br/representatividade-das-pessoas-negras-no-mercado-consumidor/,28 meses atrás,www.proteste.org.br,0.30318415,0.7827856,0.5518636,True
Feia x bonita: como o racismo algorítmico impacta imagem de mulheres negras na internet,https://www.jb.com.br/brasil/2023/07/1045052-feia-x-bonita-como-o-racismo-algoritmico-impacta-imagem-de-mulheres-negras-na-internet.html,26 meses atrás,Jornal do Brasil,0.36629763,0.54732627,0.5656853,True
Conceição Evaristo põe o dedo na ferida ao falar do racismo contemporâneo,https://www.correiobraziliense.com.br/cidades-df/2023/12/6667404-conceicao-evaristo-poe-o-dedo-na-ferida-ao-falar-do-racismo-contemporaneo.html,21 meses atrás,Correio Braziliense,0.32684562,0.5751636,0.7018092,True
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico,0.6343305,0.4693141,0.5942879,True
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias,0.7058283,0.5435897,0.59551936,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1,0.62236524,0.50021255,0.44346413,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.6676107,0.68122125,0.49731314,True
Consciência Negra: decisões do STF contribuem para combater o racismo e promover a equidade racial,https://noticias.stf.jus.br/postsnoticias/consciencia-negra-decisoes-do-stf-contribuem-para-combater-o-racismo-e-promover-a-equidade-racial/,10 meses atrás,stf noticias,0.24251452,0.7201698,0.69570327,True
Mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,http://nosmulheresdaperiferia.com.br/mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos/,19 meses atrás,"Nós, mulheres da periferia",0.56230575,0.5406207,0.46240902,True
O 'chicote tecnológico' da identificação facial é cruel com o negro,https://oglobo.globo.com/opiniao/artigos/coluna/2024/04/o-chicote-tecnologico-da-identificacao-facial-e-cruel-com-o-negro.ghtml,17 meses atrás,O Globo,0.68719393,0.62376106,0.517982,True
"Abordagens por reconhecimento facial têm 10% de falsos positivos, diz PM na Alerj",https://www.brasildefato.com.br/2024/09/04/abordagens-por-reconhecimento-facial-tem-10-de-falsos-positivos-diz-pm-na-alerj/,13 meses atrás,Brasil de Fato,0.6975233,0.32764405,0.5187399,True
Dia da Consciência Negra: personagens negros que marcaram a História do Brasil,https://www.ihu.unisinos.br/categorias/646182-dia-da-consciencia-negra-personagens-negros-que-marcaram-a-historia-do-brasil,10 meses atrás,Instituto Humanitas Unisinos - IHU,0.31509396,0.7488127,0.5170823,True
O que é racismo algorítmico?,https://www.institutoclaro.org.br/cidadania/nossas-novidades/podcasts/o-que-e-racismo-algoritmico/,16 meses atrás,Portal do Instituto Claro,0.5690623,0.48960853,0.6698312,True
"Com espetáculos, rodas de conversa e oficinas a “Mostra Cultural Consciência Negra” incentiva o diálogo sobre raça, identidade e resistência da cultura afro-brasileira",https://sopacultural.com/com-espetaculos-rodas-de-conversa-e-oficinas-a-mostra-cultural-consciencia-negra-incentiva-o-dialogo-sobre-raca-identidade-e-resistencia-da-cultura-afro-brasileira/,11 meses atrás,Sopa Cultural,0.2796864,0.6412252,0.5471725,True
O papel da educação no combate ao racismo – Ubes,https://www.ubes.org.br/2018/o-papel-da-educacao-no-combate-ao-racismo/,82 meses atrás,União Brasileira dos Estudantes Secundaristas (UBES),0.20909718,0.6622193,0.74590915,True
Combate a racismo exige reconhecimento de privilégios da branquitude,https://www1.folha.uol.com.br/ilustrissima/2019/12/combate-a-racismo-exige-reconhecimento-de-privilegios-da-branquitude.shtml,69 meses atrás,UOL,0.23844093,0.62938607,0.75270724,True
Artigo | Políticas de comunicação e racismo 18 anos após Declaração de Durban,https://www.brasildefato.com.br/2019/12/10/artigo-or-politicas-de-comunicacao-e-racismo-18-anos-apos-declaracao-de-durban/,69 meses atrás,Brasil de Fato,0.23137711,0.5273094,0.61244625,True
"O reconhecimento facial é racista? Uma questão para IBM, Microsoft e Amazon",https://neofeed.com.br/inovacao/o-reconhecimento-facial-e-racista-uma-questao-para-ibm-microsoft-e-amazon/,63 meses atrás,NeoFeed,0.7197056,0.50104624,0.57063985,True
"Mulheres negras, indígenas, quilombolas e de terreiro debatem sobre conquistas e desafios",https://www.sps.ce.gov.br/2020/11/11/novembro-negro-mulheres-negras-indigenas-quilombolas-e-de-terreiro-debatem-suas-conquistas-e-desafios-em-aula-sobre-formacao-etnico-racial/,58 meses atrás,Secretaria da Proteção Social,0.2024234,0.6634114,0.55315876,True
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,63 meses atrás,Estadão,0.54023707,0.56354153,0.47332555,True
"'No Brasil, não existe racismo', diz Mourão sobre assassinato de homem negro em supermercado",https://g1.globo.com/politica/noticia/2020/11/20/mourao-lamenta-assassinato-de-homem-negro-em-mercado-mas-diz-que-no-brasil-nao-existe-racismo.ghtml,58 meses atrás,G1,0.19148053,0.61667824,0.5964477,True
Qual o impacto da tecnologia de reconhecimento facial na população negra?,https://jornal.usp.br/ciencias/qual-o-impacto-da-tecnologia-de-reconhecimento-facial-na-populacao-negra/,53 meses atrás,Jornal da USP,0.731563,0.6059866,0.43163577,True
Nina da Hora: Reconhecimento facial na segurança pública tem viés racista e deve ser banido,https://blogs.oglobo.globo.com/malu-gaspar/post/nina-da-hora-reconhecimento-facial-na-seguranca-publica-tem-vies-racista-e-deve-ser-banido.html,48 meses atrás,Globo,0.56133425,0.468229,0.5856235,True
Reconhecimento facial e a insegurança das pessoas negras,https://almapreta.com.br/sessao/quilombo/reconhecimento-facial-e-a-inseguranca-das-pessoas-negras/,48 meses atrás,Alma Preta Jornalismo,0.64843345,0.7290181,0.58364874,True
Mulheres negras debatem avanços e desafios no combate ao racismo 20 anos após Durban,https://brasil.un.org/pt-br/152259-mulheres-negras-debatem-avan%C3%A7os-e-desafios-no-combate-ao-racismo-20-anos-ap%C3%B3s-durban,47 meses atrás,As Nações Unidas no Brasil,0.13118339,0.6302749,0.60074836,True
‘O colorismo é o braço articulado do racismo’,https://www.cartacapital.com.br/entrevistas/o-colorismo-e-o-braco-articulado-do-racismo/,54 meses atrás,CartaCapital,0.2705399,0.63823783,0.8330692,True
O algoritmo e racismo nosso de cada dia,https://piaui.folha.uol.com.br/o-algoritmo-e-racismo-nosso-de-cada-dia/,57 meses atrás,Revista Piauí,0.57356226,0.45421392,0.60719687,True
"Movimento negro no contexto brasileiro: diferentes formas de resistência às diferentes formas de racismo, em debate no Cepat",https://www.ihu.unisinos.br/categorias/608013-movimento-negro-no-contexto-brasileiro-diferentes-formas-de-resistencia-as-diferentes-formas-de-racismo-em-debate-no-cepat,54 meses atrás,Instituto Humanitas Unisinos - IHU,0.18229857,0.7315297,0.5752009,True
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT,0.68918544,0.57542306,0.65813124,True
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate,0.5564277,0.37348968,0.5509242,True
Câmeras com reconhecimento facial no Recife podem agravar racismo e ameaçar direitos,https://www.brasildefato.com.br/2022/03/21/cameras-com-reconhecimento-facial-no-recife-podem-agravar-racismo-e-ameacar-direitos/,42 meses atrás,Brasil de Fato,0.5714905,0.4949031,0.514346,True
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/,44 meses atrás,Money Times,0.66257596,0.61359805,0.60707664,True
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,36 meses atrás,Exame,0.7005348,0.5520756,0.4354558,True
"Entenda o racismo algorítmico, que também atinge negros fora das redes",https://www1.folha.uol.com.br/tec/2022/10/entenda-o-racismo-algoritmico-que-tambem-atinge-negros-fora-das-redes.shtml,35 meses atrás,Folha de S.Paulo,0.3534037,0.6125432,0.7088922,True
80% das prisões errôneas por reconhecimento facial no RJ são de negros,https://agenciabrasil.ebc.com.br/radioagencia-nacional/justica/audio/2022-01/80-das-prisoes-erroneas-por-reconhecimento-facial-no-rj-sao-de-negros,44 meses atrás,Agência Brasil,0.42064932,0.5957611,0.55624425,True
Racismo nas corporações: por que pessoas negras são mais abordadas pela polícia,https://conectas.org/noticias/racismo-nas-corporacoes-por-que-pessoas-negras-sao-mais-abordadas-pela-policia/,43 meses atrás,Conectas,0.17379081,0.6693289,0.6156305,True
Racismo algorítmico e os desafios da inteligência artificial,https://olhardigital.com.br/2022/12/22/colunistas/racismo-algoritmico-e-os-desafios-da-inteligencia-artificial/,33 meses atrás,Olhar Digital,0.70249605,0.43148994,0.5704961,True
Do racismo nos algoritmos ao desemprego: os desafios da mulher negra em tecnologia,"https://www.terra.com.br/byte/do-racismo-nos-algoritmos-ao-desemprego-os-desafios-da-mulher-negra-em-tecnologia,ee9e45bee07477fb14c4a92c610fbb1agr4kr963.html",38 meses atrás,Terra,0.35646152,0.5463425,0.54984677,True
A tecnologia de reconhecimento facial na capital da “Democracia Racial”,https://www.brasildefato.com.br/2022/06/20/a-tecnologia-de-reconhecimento-facial-na-capital-da-democracia-racial/,39 meses atrás,Brasil de Fato,0.74787956,0.5027931,0.48907,True
Ação pede reconhecimento e reparação do Estado por racismo,https://www.conjur.com.br/2022-mai-15/acao-reconhecimento-reparacao-estado-racismo/,40 meses atrás,Consultor Jurídico,0.25013307,0.5680311,0.66943306,True
5 livros sobre as relações raciais e a população negra,https://www.nexojornal.com.br/5-livros-sobre-as-relacoes-raciais-e-a-populacao-negra,41 meses atrás,Nexo Jornal,0.16288854,0.82524276,0.7329366,True
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,25 meses atrás,G1,0.50274855,0.37615743,0.5214069,True
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,24 meses atrás,Brasil de Fato,0.527311,0.5499245,0.49553466,True
SP: Câmera de identificação facial é vetada por risco de prática racista [18/05/2023],https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/18/tribunal-suspense-cameras-reconhecimento-facial-sp.htm,28 meses atrás,UOL Notícias,0.7349801,0.59459555,0.5861006,True
Viés racista na inteligência artificial,https://radiopeaobrasil.com.br/vies-racista-na-inteligencia-artificial/,23 meses atrás,Rádio Peão Brasil,0.632336,0.52634245,0.6767042,True
10 autores negros que todo professor precisa conhecer,https://porvir.org/10-autores-negros-que-todo-professor-precisa-conhecer/,30 meses atrás,PORVIR - Inovações em Educação,0.1569736,0.6603602,0.51376104,True
"Aos negros, nenhum direito","https://www.terra.com.br/nos/aos-negros-nenhum-direito,cef668a1b9efb65962a58ddf8b2f8a633gazcftf.html",32 meses atrás,Terra,0.2930464,0.7987712,0.7143756,True
Racismo algorítmico e representatividade negra na TI,https://www.tecmundo.com.br/mercado/274379-racismo-algoritmico-representatividade-negra-ti.htm,22 meses atrás,TecMundo,0.38488364,0.6849539,0.75717443,True
Educação antirracista: 20 livros infantis com atividades pedagógicas,https://porvir.org/educacao-antirracista-20-livros-infantis/,22 meses atrás,PORVIR - Inovações em Educação,0.14342386,0.5763227,0.614295,True
Mulheres negras pela transformação do sistema de justiça,https://www.generonumero.media/artigos/mulheres-negras-justica/,23 meses atrás,Gênero e Número,0.15562049,0.6587772,0.58876437,True
"O afroturismo e o papel da Embratur, por Tânia Neres",https://www.panrotas.com.br/gente/reconhecimento/2023/08/o-afroturismo-e-o-papel-da-embratur-por-tania-neres_198734.html,26 meses atrás,Panrotas,0.32702816,0.65281904,0.54660714,True
"Inteligência artificial pode perpetuar o racismo, diz diretora da DataSphere",https://www.jota.info/jotinhas/inteligencia-artificial-pode-perpetuar-o-racismo-diz-diretora-da-datasphere,29 meses atrás,JOTA Info,0.54752296,0.3990617,0.5443793,True
Movimento Negro Unificado (MNU) - História e legado,https://www.politize.com.br/movimento-negro-unificado/,32 meses atrás,Politize!,0.23315196,0.8261517,0.58740294,True
'O que essa tecnologia está fazendo com a história?': artistas negras apontam viés racista em inteligência artificial,https://oglobo.globo.com/cultura/noticia/2023/07/09/o-que-essa-tecnologia-esta-fazendo-com-a-historia-artistas-negras-apontam-vies-racista-em-inteligencia-artificial.ghtml,26 meses atrás,O Globo,0.4299139,0.5732776,0.5154389,True
Movimento Negro Unificado (MNU) - História e legado,https://www.politize.com.br/movimento-negro-unificado/,32 meses atrás,Politize!,0.23315196,0.8261517,0.58740294,True
Quem são as personalidades negras atuais da luta contra o racismo no Brasil,"https://www.terra.com.br/nos/quem-sao-as-personalidades-negras-atuais-da-luta-contra-o-racismo-no-brasil,c351c9c9c60d9ee89a11911ec974b76265l8xg6s.html",22 meses atrás,Terra,0.2961711,0.7356051,0.629723,True
Representatividade das pessoas negras no mercado consumidor,https://seudireito.proteste.org.br/representatividade-das-pessoas-negras-no-mercado-consumidor/,28 meses atrás,www.proteste.org.br,0.30318415,0.7827856,0.5518636,True
Conceição Evaristo põe o dedo na ferida ao falar do racismo contemporâneo,https://www.correiobraziliense.com.br/cidades-df/2023/12/6667404-conceicao-evaristo-poe-o-dedo-na-ferida-ao-falar-do-racismo-contemporaneo.html,21 meses atrás,Correio Braziliense,0.32684565,0.5751636,0.7018092,True
Feia x bonita: como o racismo algorítmico impacta imagem de mulheres negras na internet,https://www.jb.com.br/brasil/2023/07/1045052-feia-x-bonita-como-o-racismo-algoritmico-impacta-imagem-de-mulheres-negras-na-internet.html,26 meses atrás,Jornal do Brasil,0.36629763,0.54732627,0.5656853,True
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico,0.6343305,0.469314,0.5942879,True
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias,0.7058285,0.5435898,0.5955194,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1,0.62236524,0.50021255,0.44346413,True
Consciência Negra: decisões do STF contribuem para combater o racismo e promover a equidade racial,https://noticias.stf.jus.br/postsnoticias/consciencia-negra-decisoes-do-stf-contribuem-para-combater-o-racismo-e-promover-a-equidade-racial/,10 meses atrás,stf noticias,0.24251452,0.7201698,0.69570327,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.6676107,0.68122125,0.49731314,True
Mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,http://nosmulheresdaperiferia.com.br/mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos/,19 meses atrás,"Nós, mulheres da periferia",0.56230575,0.5406207,0.46240902,True
"Abordagens por reconhecimento facial têm 10% de falsos positivos, diz PM na Alerj",https://www.brasildefato.com.br/2024/09/04/abordagens-por-reconhecimento-facial-tem-10-de-falsos-positivos-diz-pm-na-alerj/,13 meses atrás,Brasil de Fato,0.69752336,0.32764405,0.5187399,True
O 'chicote tecnológico' da identificação facial é cruel com o negro,https://oglobo.globo.com/opiniao/artigos/coluna/2024/04/o-chicote-tecnologico-da-identificacao-facial-e-cruel-com-o-negro.ghtml,17 meses atrás,O Globo,0.68719393,0.62376106,0.517982,True
O 'chicote tecnológico' da identificação facial é cruel com o negro,https://oglobo.globo.com/opiniao/artigos/coluna/2024/04/o-chicote-tecnologico-da-identificacao-facial-e-cruel-com-o-negro.ghtml,17 meses atrás,O Globo,0.68719393,0.6237611,0.517982,True
Dia da Consciência Negra: personagens negros que marcaram a História do Brasil,https://www.ihu.unisinos.br/categorias/646182-dia-da-consciencia-negra-personagens-negros-que-marcaram-a-historia-do-brasil,10 meses atrás,Instituto Humanitas Unisinos - IHU,0.31509393,0.7488128,0.5170822,True
O que é racismo algorítmico?,https://www.institutoclaro.org.br/cidadania/nossas-novidades/podcasts/o-que-e-racismo-algoritmico/,16 meses atrás,Portal do Instituto Claro,0.5690623,0.48960853,0.6698312,True
"Com espetáculos, rodas de conversa e oficinas a “Mostra Cultural Consciência Negra” incentiva o diálogo sobre raça, identidade e resistência da cultura afro-brasileira – Jornal DR1",https://jornaldr1.com.br/com-espetaculos-rodas-de-conversa-e-oficinas-a-mostra-cultural-consciencia-negra-incentiva-o-dialogo-sobre-raca-identidade-e-resistencia-da-cultura-afro-brasileira/,11 meses atrás,Jornal DR1,0.28668568,0.66507983,0.5662838,True
"Com espetáculos, rodas de conversa e oficinas a “Mostra Cultural Consciência Negra” incentiva o diálogo sobre raça, identidade e resistência da cultura afro-brasileira – Jornal DR1",https://jornaldr1.com.br/com-espetaculos-rodas-de-conversa-e-oficinas-a-mostra-cultural-consciencia-negra-incentiva-o-dialogo-sobre-raca-identidade-e-resistencia-da-cultura-afro-brasileira/,11 meses atrás,Jornal DR1,0.28668568,0.66507983,0.5662838,True
Silenciamento: uma história de racismo na cultura brasileira,https://www.correiobraziliense.com.br/opiniao/2024/08/6921940-silenciamento-uma-historia-de-racismo-na-cultura-brasileira.html,13 meses atrás,Correio Braziliense,0.27874866,0.8012518,0.565197,True
'Quero construir uma São Paulo antirracista': Simone Nascimento disputa cargo de vereadora junto ao Movimento Negro Unificado,https://almapreta.com.br/sessao/politica/quero-construir-uma-sao-paulo-antirracista-simone-nascimento-disputa-cargo-de-vereadora-junto-ao-movimento-negro-unificado/,12 meses atrás,Alma Preta Jornalismo,0.2174879,0.6944622,0.63407314,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL,0.6081041,0.55847853,0.46791276,True
Desigualdade racial no Brasil: uma realidade atual,https://www.politize.com.br/equidade/desigualdade-racial-no-brasil/,51 meses atrás,Politize!,0.18935433,0.72746545,0.51250327,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.6676107,0.68122125,0.49731314,True
"Com espetáculos, rodas de conversa e oficinas a “Mostra Cultural Consciência Negra” incentiva o diálogo sobre raça, identidade e resistência da cultura afro-brasileira",https://sopacultural.com/com-espetaculos-rodas-de-conversa-e-oficinas-a-mostra-cultural-consciencia-negra-incentiva-o-dialogo-sobre-raca-identidade-e-resistencia-da-cultura-afro-brasileira/,11 meses atrás,Sopa Cultural,0.2796864,0.6412252,0.5471725,True
Dia da Consciência Negra: personagens negros que marcaram a História do Brasil,https://www.ihu.unisinos.br/categorias/646182-dia-da-consciencia-negra-personagens-negros-que-marcaram-a-historia-do-brasil,10 meses atrás,Instituto Humanitas Unisinos - IHU,0.31509393,0.7488127,0.5170823,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL,0.608104,0.55847853,0.46791276,True
De novo: homem negro é preso nos EUA após falha de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2020/09/07/pela-2-vez-homem-negro-e-preso-nos-eua-apos-erro-de-reconhecimento-facial.htm,61 meses atrás,UOL,0.53225696,0.62115073,0.5251274,True
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT,0.68918544,0.575423,0.65813124,True
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate,0.5564277,0.37348968,0.5509242,True
Homem negro é preso após erro em tecnologia de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2023/01/06/homem-negro-e-preso-apos-erro-em-tecnologia-de-reconhecimento-facial.htm,33 meses atrás,UOL,0.6120359,0.53783417,0.40649265,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.66761065,0.68122125,0.49731314,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1,0.62236524,0.50021255,0.44346413,True
Mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,http://nosmulheresdaperiferia.com.br/mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos/,19 meses atrás,"Nós, mulheres da periferia",0.56230575,0.5406207,0.46240902,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL,0.6081041,0.55847853,0.46791276,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.66761065,0.68122125,0.49731314,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL,0.6081041,0.55847853,0.46791276,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL,0.6081041,0.55847853,0.46791276,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL,0.608104,0.55847853,0.46791276,True
De novo: homem negro é preso nos EUA após falha de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2020/09/07/pela-2-vez-homem-negro-e-preso-nos-eua-apos-erro-de-reconhecimento-facial.htm,61 meses atrás,UOL,0.53225696,0.62115073,0.5251274,True
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate,0.5564277,0.37348968,0.5509242,True
A tecnologia de reconhecimento facial na capital da “Democracia Racial”,https://www.brasildefato.com.br/2022/06/20/a-tecnologia-de-reconhecimento-facial-na-capital-da-democracia-racial/,39 meses atrás,Brasil de Fato,0.7478795,0.5027931,0.48906997,True
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,36 meses atrás,Exame,0.70053476,0.5520756,0.4354558,True
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/,44 meses atrás,Money Times,0.66257596,0.61359805,0.60707664,True
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,24 meses atrás,Brasil de Fato,0.52731097,0.5499244,0.49553466,True
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,25 meses atrás,G1,0.50274855,0.37615743,0.5214069,True
"Pela segunda vez, jovem negro inocente vira réu após reconhecimento por foto",https://midianinja.org/pela-segunda-vez-jovem-negro-inocente-vira-reu-por-causa-de-reconhecimento-por-foto/,29 meses atrás,Mídia NINJA,0.40918368,0.5342122,0.554041,True
"Grávida e presa por engano: quem é a mulher acusada de roubo por erro em tecnologia de reconhecimento facial, nos EUA",https://oglobo.globo.com/mundo/epoca/noticia/2023/08/07/gravida-e-presa-por-engano-quem-e-a-mulher-acusada-de-roubo-por-erro-em-tecnologia-de-reconhecimento-facial-nos-eua.ghtml,26 meses atrás,O Globo,0.55825377,0.32211843,0.57733405,True
