titulo,link,data_publicacao,fonte
Tecnologia de Reconhecimento Facial e Segurança Pública nas Capitai...,https://journals.openedition.org/cs/8111,32 meses atrás,OpenEdition Journals
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Reconhecimento facial e a segurança pública para poucos,https://www.jota.info/opiniao-e-analise/colunas/ia-regulacao-democracia/reconhecimento-facial-e-a-seguranca-publica-para-poucos,14 meses atrás,JOTA Info
"Tecnologia de reconhecimento facial apresenta viés e imprecisão, aponta estudo do governo dos EUA",https://g1.globo.com/economia/tecnologia/noticia/2019/12/20/tecnologia-de-reconhecimento-facial-apresenta-vies-e-imprecisao-aponta-estudo-do-governo-dos-eua.ghtml,69 meses atrás,G1
7 casos em que a implementação da inteligência artificial foi um fiasco,https://forbes.com.br/forbes-tech/2021/03/7-casos-em-que-a-implementacao-da-inteligencia-artificial-foi-um-fiasco/,54 meses atrás,Forbes Brasil
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,14 meses atrás,Defensoria Pública do Rio de Janeiro
Especialistas alertam para o risco de racismo no uso de reconhecimento facial durante o carnaval,https://marcozero.org/especialistas-alertam-para-o-risco-de-racismo-no-uso-de-reconhecimento-facial-durante-o-carnaval/,20 meses atrás,Marco Zero Conteúdo
O que é direito à proteção de dados e por que você deveria estar preocupado com isso,https://www.brasildefato.com.br/2024/01/27/o-que-e-direito-a-protecao-de-dados-e-por-que-voce-deveria-estar-preocupado-com-isso/,20 meses atrás,Brasil de Fato
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
EUA: Polícia prende inocente a partir de sistema de reconhecimento facial,https://www.cnnbrasil.com.br/internacional/sistema-de-reconhecimento-facial-enviou-este-homem-inocente-para-a-prisao/,53 meses atrás,CNN Brasil
Relembre casos em que inocentes foram presos por engano pela polícia no Rio,https://oglobo.globo.com/rio/relembre-casos-em-que-inocentes-foram-presos-por-engano-pela-policia-no-rio-2-25386459,43 meses atrás,O Globo
"Inocentado anteriormente, homem é acusado de roubo de novo por reconhecimento facial",https://noticiapreta.com.br/homem-negro-roubo-econheciemto-facial/,29 meses atrás,Notícia Preta
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
STJ determina soltura de jovem preso após ter sido reconhecido por foto no RJ,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/07/24/stj-determina-soltura-de-jovem-preso-por-reconhecimento-facial-no-rj.ghtml,14 meses atrás,G1
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
EUA: Polícia prende inocente a partir de sistema de reconhecimento facial,https://www.cnnbrasil.com.br/internacional/sistema-de-reconhecimento-facial-enviou-este-homem-inocente-para-a-prisao/,53 meses atrás,CNN Brasil
"Sob críticas por viés racial, reconhecimento facial chega a 20 estados",https://www1.folha.uol.com.br/cotidiano/2021/07/sob-criticas-por-vies-racial-reconhecimento-facial-chega-a-20-estados.shtml,50 meses atrás,Folha de S.Paulo
Relembre casos em que inocentes foram presos por engano pela polícia no Rio,https://oglobo.globo.com/rio/relembre-casos-em-que-inocentes-foram-presos-por-engano-pela-policia-no-rio-2-25386459,43 meses atrás,O Globo
"Inocentado anteriormente, homem é acusado de roubo de novo por reconhecimento facial",https://noticiapreta.com.br/homem-negro-roubo-econheciemto-facial/,29 meses atrás,Notícia Preta
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Google conserta seu algoritmo “racista” apagando os gorilas,https://brasil.elpais.com/brasil/2018/01/14/tecnologia/1515955554_803955.html,92 meses atrás,El País Brasil
"Exclusivo: levantamento revela que 90,5% dos presos por monitoramento facial no Brasil são negros",https://www.intercept.com.br/2019/11/21/presos-monitoramento-facial-brasil-negros/,70 meses atrás,Intercept Brasil
Hering é processada por uso de reconhecimento facial sem consentimento,https://olhardigital.com.br/2019/09/03/seguranca/hering-e-processada-por-uso-de-reconhecimento-facial-sem-consentimento/,73 meses atrás,Olhar Digital
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
Projeto atua na reversão de condenações de inocentes,https://www.conjur.com.br/2020-jan-20/projeto-atua-reversao-condenacoes-inocentes/,68 meses atrás,Consultor Jurídico
De novo: homem negro é preso nos EUA após falha de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2020/09/07/pela-2-vez-homem-negro-e-preso-nos-eua-apos-erro-de-reconhecimento-facial.htm,61 meses atrás,UOL
EUA: Polícia prende inocente a partir de sistema de reconhecimento facial,https://www.cnnbrasil.com.br/internacional/sistema-de-reconhecimento-facial-enviou-este-homem-inocente-para-a-prisao/,53 meses atrás,CNN Brasil
"Sob críticas por viés racial, reconhecimento facial chega a 20 estados",https://www1.folha.uol.com.br/cotidiano/2021/07/sob-criticas-por-vies-racial-reconhecimento-facial-chega-a-20-estados.shtml,50 meses atrás,Folha de S.Paulo
"'Se você denuncia machismo e racismo, é tratada como louca', diz Timnit Gebru",https://www.bbc.com/portuguese/internacional-58507638,48 meses atrás,BBC
Foto em delegacia faz jovem negro ser acusado 9 vezes e preso duas por roubos que não cometeu,https://www1.folha.uol.com.br/cotidiano/2021/01/foto-em-delegacia-faz-jovem-negro-ser-acusado-9-vezes-e-preso-duas-por-roubos-que-nao-cometeu.shtml,57 meses atrás,Folha de S.Paulo
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate
A tecnologia de reconhecimento facial na capital da “Democracia Racial”,https://www.brasildefato.com.br/2022/06/20/a-tecnologia-de-reconhecimento-facial-na-capital-da-democracia-racial/,39 meses atrás,Brasil de Fato
A influência do racismo estrutural no uso do reconhecimento fotográfico como meio de prova,https://www.conjur.com.br/2022-jan-14/limite-penal-racismo-estrutural-reconhecimento-fotografico-meio-prova/,44 meses atrás,Consultor Jurídico
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,36 meses atrás,Exame
Relembre casos em que inocentes foram presos por engano pela polícia no Rio,https://oglobo.globo.com/rio/relembre-casos-em-que-inocentes-foram-presos-por-engano-pela-policia-no-rio-2-25386459,43 meses atrás,O Globo
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/,44 meses atrás,Money Times
Avaliar e punir: motoristas e passageiros relatam racismo na Uber,https://www.intercept.com.br/2022/08/10/motoristas-e-passageiros-negros-da-uber-relatam-expulsoes-notas-baixas-xingamentos-e-assedios/,37 meses atrás,Intercept Brasil
Foto de Michael B. Jordan aparece entre suspeitos de chacina,https://www.correiobraziliense.com.br/mundo/2022/01/4975929-foto-de-michael-b-jordan-aparece-entre-suspeitos-de-chacina.html,45 meses atrás,Correio Braziliense
Ator americano aparece em reconhecimento facial por foto da Polícia do Ceará,https://www.tupi.fm/justica/ator-americano-aparece-em-reconhecimento-facial-por-foto-da-policia-do-ceara/,45 meses atrás,Super Rádio Tupi
Entidades pedem que CNJ investigue juíza que acatou prisão de jovens negros acusados de roubo de carro em Diadema,https://g1.globo.com/sp/sao-paulo/noticia/2022/04/05/entidades-pedem-que-cnj-investigue-juiza-que-acatou-prisao-de-jovens-negros-acusados-de-roubo-de-carro-em-diadema.ghtml,42 meses atrás,G1
Foto de astro do cinema Michael B. Jordan aparece em lista de procurados pela polícia do Ceará,https://g1.globo.com/ce/ceara/noticia/2022/01/07/astro-do-cinema-michael-b-jordan-aparece-em-lista-de-procurados-pela-policia-do-ceara.ghtml,45 meses atrás,G1
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,24 meses atrás,Brasil de Fato
Tecnologia de Reconhecimento Facial e Segurança Pública nas Capitai...,https://journals.openedition.org/cs/8111,32 meses atrás,OpenEdition Journals
Mais de 47 milhões podem estar sob vigilância de reconhecimento facial,https://agenciabrasil.ebc.com.br/geral/noticia/2023-12/mais-de-47-milhoes-no-pais-estao-sujeitos-reconhecimento-facial,21 meses atrás,Agência Brasil
STJ vê falha grave em reconhecimento fotográfico e manda soltar porteiro acusado em 62 processos,https://www.stj.jus.br/sites/portalp/Paginas/Comunicacao/Noticias/2023/10052023-STJ-ve-falha-grave-em-reconhecimento-fotografico-e-manda-soltar-porteiro-acusado-em-62-processos.aspx,28 meses atrás,Superior Tribunal de Justiça
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,25 meses atrás,G1
Prova comentada Direito Processual Penal TRF 1 Juiz,https://cj.estrategia.com/portal/prova-comentada-direito-processual-penal-trf-1-juiz/,26 meses atrás,Estratégia Carreira Jurídica
"Inocentado anteriormente, homem é acusado de roubo de novo por reconhecimento facial",https://noticiapreta.com.br/homem-negro-roubo-econheciemto-facial/,29 meses atrás,Notícia Preta
Deputada denuncia ‘racismo algorítmico’ após IA gerar imagem com arma em uma favela,https://www.cartacapital.com.br/cartaexpressa/deputada-denuncia-racismo-algoritmico-apos-ia-gerar-imagem-com-arma-em-uma-favela/,23 meses atrás,CartaCapital
"Pela segunda vez, jovem negro inocente vira réu após reconhecimento por foto",https://midianinja.org/pela-segunda-vez-jovem-negro-inocente-vira-reu-por-causa-de-reconhecimento-por-foto/,29 meses atrás,Mídia NINJA
Deputada denuncia ‘racismo algorítmico’ após IA criar imagem dela armada,https://www.correiobraziliense.com.br/politica/2023/10/5137954-deputada-denuncia-racismo-algoritmico-apos-ia-criar-imagem-dela-armada.html,23 meses atrás,Correio Braziliense
"Grávida e presa por engano: quem é a mulher acusada de roubo por erro em tecnologia de reconhecimento facial, nos EUA",https://oglobo.globo.com/mundo/epoca/noticia/2023/08/07/gravida-e-presa-por-engano-quem-e-a-mulher-acusada-de-roubo-por-erro-em-tecnologia-de-reconhecimento-facial-nos-eua.ghtml,26 meses atrás,O Globo
"Após ter imagem gerada por inteligência artificial com uma arma em favela, deputada do Rio denuncia: 'racismo algorítmico'",https://oglobo.globo.com/rio/noticia/2023/10/26/apos-ter-imagem-gerada-por-inteligencia-artificial-com-uma-arma-em-favela-deputada-do-rio-denuncia-racismo-algoritmico.ghtml,23 meses atrás,O Globo
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,14 meses atrás,Defensoria Pública do Rio de Janeiro
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Uso do reconhecimento facial preocupa entidades,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-01/uso-do-reconhecimento-facial-preocupa-entidades,20 meses atrás,Agência Brasil
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico
Armadilhas do reconhecimento facial,https://fastcompanybrasil.com/coluna/armadilhas-do-reconhecimento-facial/,20 meses atrás,Fast Company Brasil
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
Homem negro preso injustamente por mais de 730 dias vai receber R$150 mil de indenização em SP,https://midianinja.org/homem-negro-preso-injustamente-por-mais-de-730-dias-vai-receber-r150-mil-de-indenizacao-em-sp/,19 meses atrás,Mídia NINJA
STJ anula reconhecimento fotográfico e absolve acusado de roubo,https://www.cartacapital.com.br/justica/stj-anula-reconhecimento-fotografico-e-absolve-acusado-de-roubo/,14 meses atrás,CartaCapital
Jovens negros carregam traumas de reconhecimento fotográfico injusto,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-09/jovens-negros-carregam-traumas-de-reconhecimento-fotografico-injusto,12 meses atrás,Agência Brasil
Jovens negros carregam traumas de reconhecimento fotográfico injusto,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-09/jovens-negros-carregam-traumas-de-reconhecimento-fotografico-injusto,12 meses atrás,Agência Brasil
Caminhos da Reportagem conta histórias de pessoas presas injustamente,https://agenciabrasil.ebc.com.br/geral/noticia/2024-05/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente,17 meses atrás,Agência Brasil
Google conserta seu algoritmo “racista” apagando os gorilas,https://brasil.elpais.com/brasil/2018/01/14/tecnologia/1515955554_803955.html,92 meses atrás,El País Brasil
"Tecnologia de reconhecimento facial apresenta viés e imprecisão, aponta estudo do governo dos EUA",https://g1.globo.com/economia/tecnologia/noticia/2019/12/20/tecnologia-de-reconhecimento-facial-apresenta-vies-e-imprecisao-aponta-estudo-do-governo-dos-eua.ghtml,20 de dez. de 2019,G1
Inteligência artificial: Por que as tecnologias de reconhecimento facial são tão contestadas,https://www.bbc.com/portuguese/geral-48889883,5 de jul. de 2019,BBC
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,3 de dez. de 2019,Brasil de Fato
"O reconhecimento facial é racista? Uma questão para IBM, Microsoft e Amazon",https://neofeed.com.br/inovacao/o-reconhecimento-facial-e-racista-uma-questao-para-ibm-microsoft-e-amazon/,63 meses atrás,NeoFeed
Twitter se desculpa por ‘algoritmo racista’,https://oglobo.globo.com/economia/tecnologia/twitter-se-desculpa-por-algoritmo-racista-24652125,60 meses atrás,O Globo
Twitter diz que irá analisar algoritmo de prévia de imagens após queixas de racismo por usuários,https://g1.globo.com/economia/tecnologia/noticia/2020/09/21/executivos-do-twitter-dizem-que-irao-analisar-possivel-vies-discriminatorio-em-algoritmo-de-previa-de-imagens.ghtml,60 meses atrás,G1
"Sob críticas por viés racial, reconhecimento facial chega a 20 estados",https://www1.folha.uol.com.br/cotidiano/2021/07/sob-criticas-por-vies-racial-reconhecimento-facial-chega-a-20-estados.shtml,50 meses atrás,Folha de S.Paulo
Nina da Hora: Reconhecimento facial na segurança pública tem viés racista e deve ser banido,https://blogs.oglobo.globo.com/malu-gaspar/post/nina-da-hora-reconhecimento-facial-na-seguranca-publica-tem-vies-racista-e-deve-ser-banido.html,48 meses atrás,Globo
A Bahia está virando um laboratório de reconhecimento facial,https://www.intercept.com.br/2021/09/20/rui-costa-esta-transformando-a-bahia-em-um-laboratorio-de-vigilancia-com-reconhecimento-facial/,48 meses atrás,Intercept Brasil
Coded Bias: documentário da Netflix revela viés racista em algoritmos,https://guiadoestudante.abril.com.br/dica-cultural/coded-bias-documentario-da-netflix-revela-vies-racista-em-algoritmos/,53 meses atrás,Guia do Estudante
"'Se você denuncia machismo e racismo, é tratada como louca', diz Timnit Gebru",https://www.bbc.com/portuguese/internacional-58507638,48 meses atrás,BBC
"Coded Bias, documentário da Netflix, revela o absurdo viés racista em algoritmos",https://www.jornaldafranca.com.br/absurdo-coded-bias-documentario-da-netflix-revela-vies-racista-em-algoritmos/,53 meses atrás,Jornal da Franca
O algoritmo e racismo nosso de cada dia,https://piaui.folha.uol.com.br/o-algoritmo-e-racismo-nosso-de-cada-dia/,57 meses atrás,Revista Piauí
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,36 meses atrás,Exame
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate
Viés racista na inteligência artificial,https://radiopeaobrasil.com.br/vies-racista-na-inteligencia-artificial/,23 meses atrás,Rádio Peão Brasil
'O que essa tecnologia está fazendo com a história?': artistas negras apontam viés racista em inteligência artificial,https://oglobo.globo.com/cultura/noticia/2023/07/09/o-que-essa-tecnologia-esta-fazendo-com-a-historia-artistas-negras-apontam-vies-racista-em-inteligencia-artificial.ghtml,26 meses atrás,O Globo
O impacto da Inteligência Artificial na comunidade negra,https://mundonegro.inf.br/o-impacto-da-inteligencia-artificial-na-comunidade-negra/,21 meses atrás,Mundo Negro
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico
"Reconhecimento facial têm alto índice de erro e viés racista e transfóbico, dizem especialistas",https://ponte.org/reconhecimento-facial-tem-alto-indice-de-erro-e-vies-racista-e-transfobico-dizem-especialistas/,11 meses atrás,Ponte Jornalismo
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias
Especialistas alertam para o risco de racismo no uso de reconhecimento facial durante o carnaval,https://marcozero.org/especialistas-alertam-para-o-risco-de-racismo-no-uso-de-reconhecimento-facial-durante-o-carnaval/,20 meses atrás,Marco Zero Conteúdo
"Chatbots de IA são mais propensos a recomendar pena de morte para réus negros, diz estudo",https://almapreta.com.br/sessao/cotidiano/chatbots-de-ia-sao-mais-propensos-a-recomendar-pena-de-morte-para-reus-negros-diz-estudo/,18 meses atrás,Alma Preta Jornalismo
O que é preconceito algorítmico?,https://exame.com/hub-faculdade-exame/preconceito-algoritmico-os-computadores-podem-cometer-erros-como-nos-2/,13 meses atrás,Exame
Senado pode votar nesta semana projeto de lei que regulamenta Inteligência Artificial,https://iclnoticias.com.br/senado-pode-votar-pl-inteligencia-artificial/,10 meses atrás,ICL Notícias
Homem negro preso injustamente por mais de 730 dias vai receber R$150 mil de indenização em SP,https://midianinja.org/homem-negro-preso-injustamente-por-mais-de-730-dias-vai-receber-r150-mil-de-indenizacao-em-sp/,19 meses atrás,Mídia NINJA
Google conserta seu algoritmo “racista” apagando os gorilas,https://brasil.elpais.com/brasil/2018/01/14/tecnologia/1515955554_803955.html,92 meses atrás,El País Brasil
"Tecnologia de reconhecimento facial apresenta viés e imprecisão, aponta estudo do governo dos EUA",https://g1.globo.com/economia/tecnologia/noticia/2019/12/20/tecnologia-de-reconhecimento-facial-apresenta-vies-e-imprecisao-aponta-estudo-do-governo-dos-eua.ghtml,69 meses atrás,G1
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,70 meses atrás,Brasil de Fato
"Sob críticas por viés racial, reconhecimento facial chega a 20 estados",https://www1.folha.uol.com.br/cotidiano/2021/07/sob-criticas-por-vies-racial-reconhecimento-facial-chega-a-20-estados.shtml,50 meses atrás,Folha de S.Paulo
Nina da Hora: Reconhecimento facial na segurança pública tem viés racista e deve ser banido,https://blogs.oglobo.globo.com/malu-gaspar/post/nina-da-hora-reconhecimento-facial-na-seguranca-publica-tem-vies-racista-e-deve-ser-banido.html,48 meses atrás,Globo
Coded Bias: documentário da Netflix revela viés racista em algoritmos,https://guiadoestudante.abril.com.br/dica-cultural/coded-bias-documentario-da-netflix-revela-vies-racista-em-algoritmos/,53 meses atrás,Guia do Estudante
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,14 meses atrás,Defensoria Pública do Rio de Janeiro
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
"Tecnologia de reconhecimento facial apresenta viés e imprecisão, aponta estudo do governo dos EUA",https://g1.globo.com/economia/tecnologia/noticia/2019/12/20/tecnologia-de-reconhecimento-facial-apresenta-vies-e-imprecisao-aponta-estudo-do-governo-dos-eua.ghtml,69 meses atrás,G1
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,70 meses atrás,Brasil de Fato
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
De novo: homem negro é preso nos EUA após falha de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2020/09/07/pela-2-vez-homem-negro-e-preso-nos-eua-apos-erro-de-reconhecimento-facial.htm,61 meses atrás,UOL
"Sob críticas por viés racial, reconhecimento facial chega a 20 estados",https://www1.folha.uol.com.br/cotidiano/2021/07/sob-criticas-por-vies-racial-reconhecimento-facial-chega-a-20-estados.shtml,50 meses atrás,Folha de S.Paulo
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT
Relembre casos em que inocentes foram presos por engano pela polícia no Rio,https://oglobo.globo.com/rio/relembre-casos-em-que-inocentes-foram-presos-por-engano-pela-policia-no-rio-2-25386459,43 meses atrás,O Globo
Homem negro é preso após erro em tecnologia de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2023/01/06/homem-negro-e-preso-apos-erro-em-tecnologia-de-reconhecimento-facial.htm,33 meses atrás,UOL
Tecnologia de Reconhecimento Facial e Segurança Pública nas Capitai...,https://journals.openedition.org/cs/8111,32 meses atrás,OpenEdition Journals
"Inocentado anteriormente, homem é acusado de roubo de novo por reconhecimento facial",https://noticiapreta.com.br/homem-negro-roubo-econheciemto-facial/,29 meses atrás,Notícia Preta
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,14 meses atrás,Defensoria Pública do Rio de Janeiro
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1
Reconhecimento facial e a segurança pública para poucos,https://www.jota.info/opiniao-e-analise/colunas/ia-regulacao-democracia/reconhecimento-facial-e-a-seguranca-publica-para-poucos,14 meses atrás,JOTA Info
"Quem é Daniela Klette, fã de capoeira, vizinha prestativa e a mulher mais procurada da Alemanha",https://exame.com/mundo/quem-e-daniela-klette-fa-de-capoeira-vizinha-prestativa-e-a-mulher-mais-procurada-da-alemanha/,19 meses atrás,Exame
Dia da Consciência Negra: personagens negros que marcaram a História do Brasil,https://www.ihu.unisinos.br/categorias/646182-dia-da-consciencia-negra-personagens-negros-que-marcaram-a-historia-do-brasil,10 meses atrás,Instituto Humanitas Unisinos - IHU
Famosos são reverenciados no 4º Prêmio Ubuntu de Cultura Negra,https://ofuxico.com.br/premiacoes/famosos-sao-reverenciados-no-4o-premio-ubuntu-de-cultura-negra/,10 meses atrás,OFuxico
STJ determina soltura de jovem preso após ter sido reconhecido por foto no RJ,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/07/24/stj-determina-soltura-de-jovem-preso-por-reconhecimento-facial-no-rj.ghtml,14 meses atrás,G1
"Justiça 2: qual é a história de Balthazar, personagem de Juan Paiva?",https://gshow.globo.com/tudo-mais/pop/noticia/justica-2-qual-e-a-historia-de-balthazar-personagem-de-juan-paiva.ghtml,18 meses atrás,Gshow
